dynasty,office,count
唐,司經校書,1
唐,司膳卿,1
唐,司膳郎中,1
唐,司藩大夫,1
唐,司衛少卿,2
唐,司設,1
唐,司諫直史館,1
唐,司議郎,28
唐,司賓寺主簿,1
唐,司賓寺司儀署令,1
唐,司賓少卿,1
唐,司農卿,122
唐,司農寺丞,2
唐,司農寺卿,1
唐,司農少卿,78
唐,司錄參軍,3
唐,司門員外郎,18
唐,司門郎中,11
唐,司馬,143
唐,司駕員外,2
唐,吊祭使,1
唐,同中書門下三品,47
唐,同中書門下平章事,137
唐,同東西臺三品,7
唐,同紫微黃門平章事,3
唐,同鳳閣鸞臺三品,3
唐,同鳳閣鸞臺平章事,17
唐,吏部,42
唐,吏部下大夫,1
唐,吏部侍郎,109
唐,吏部員外郎,96
唐,吏部尚書,90
唐,吏部郎中,92
唐,吐蕃分界使,1
唐,吐蕃御史,1
唐,吐蕃舍人,1
唐,君夫人,1
唐,吳王,2
唐,周王,6
唐,和蕃使,2
唐,和親使,1
唐,員外別駕,1
唐,員外散騎侍郎,1
唐,員外散騎常侍,1
唐,員外置同政員,1
唐,員外置同正員,16
唐,員外郎,56
唐,唐賀正使,1
唐,四門助教,4
唐,四門博士,7
唐,四門學生,1
唐,回鶻吊祭使,1
唐,回鶻婚禮使判官,1
唐,國使錄事,1
唐,國公,91
唐,國太夫人,4
唐,國夫人,15
唐,國子助教,6
唐,國子博士,30
唐,國子博士分司東都,3
唐,國子四門學士,1
唐,國子毛詩博士,2
唐,國子監,8
唐,國子監主簿,12
唐,國子監司業,37
唐,國子監四門助教,4
唐,國子監生,6
唐,國子直講,3
唐,國子祭酒,86
唐,國王,10
唐,圖譜官,1
唐,團練使,3
唐,團練判官,9
唐,團練副使,6
唐,團練守捉使,2
唐,團練巡官,3
唐,團練觀察使,7
唐,團練觀察副使,1
唐,團練觀察等使,1
唐,土客諸軍都指揮使,1
唐,地官侍郎,2
唐,地官尚書,2
唐,城使,2
唐,城使部將,1
唐,執乘,1
唐,場官,3
唐,壯武將軍,1
唐,夏官侍郎,3
唐,夏官員外郎,2
唐,夏官尚書,1
唐,外官監考使,2
唐,大丞相,1
唐,大丞相府記室,1
唐,大中正,5
唐,大使,11
唐,大僧都,1
唐,大司憲,1
唐,大夫,7
唐,大將軍,61
唐,大對盧,2
唐,大師,1
唐,大常寺永康陵令,1
唐,大理卿,137
唐,大理司直,67
唐,大理寺丞,14
唐,大理寺評事,2
唐,大理少卿,116
唐,大理正,12
唐,大理評事,181
唐,大總管,11
唐,大總管府屬,1
唐,大行臺刑部主事,1
唐,大行臺行軍元帥,1
唐,大行臺金部郎中,1
唐,大都督,41
唐,大都督府傅,1
唐,大都督府右司馬,2
唐,大都督府司馬,2
唐,大都督府幕,1
唐,大都督府長史,21
唐,大都護,4
唐,天下兵馬元帥,1
唐,天下兵馬元帥府行軍司馬,1
唐,天下租庸使,1
唐,天下行營都統判官,1
唐,天下行軍大元帥,1
唐,天后,1
唐,天官侍郎,10
唐,天官員外郎,5
唐,天官尚書,2
唐,天官常選,1
唐,天官郎中,4
唐,天策上將軍,1
唐,天策府中郎,1
唐,天策府學士,2
唐,太上皇,2
唐,太保,21
唐,太傅,6
唐,太僕卿,140
唐,太僕寺丞,5
唐,太僕寺卿,1
唐,太僕少卿,113
唐,太史丞,1
唐,太史令,1
唐,太史監候,1
唐,太君,1
唐,太大兄,1
唐,太夫人,2
唐,太子,76
唐,太子中允,32
唐,太子中庶子,1
唐,太子中舍人,10
唐,太子侍講,2
唐,太子侍讀,11
唐,太子僕,2
唐,太子先鋒兵馬元帥,1
唐,太子內率府錄事參軍,1
唐,太子典膳丞,3
唐,太子及諸王侍讀,1
唐,太子右中護,2
唐,太子右庶子,42
唐,太子右庶子分司東都,1
唐,太子右衛副率,1
唐,太子右衛率府,1
唐,太子右諭德,4
唐,太子右贊善大夫,4
唐,太子司儀郎,12
唐,太子司更大夫,1
唐,太子太保,17
唐,太子太保分司東都,1
唐,太子太傅,15
唐,太子太師,18
唐,太子妃,3
唐,太子宮門郎,4
唐,太子家令,3
唐,太子尉,1
唐,太子小師,3
唐,太子少保,39
唐,太子少保分司,2
唐,太子少保分司東都,5
唐,太子少傅,20
唐,太子少師,26
唐,太子少師分司東都,2
唐,太子少詹事,9
唐,太子左中護,1
唐,太子左庶子,25
唐,太子左庶子分司東都,2
唐,太子左春坊,1
唐,太子左監門率府率,1
唐,太子左衛率府,1
唐,太子左贊善大夫,13
唐,太子庶子分司東都,1
唐,太子文學,8
唐,太子校書郎,13
唐,太子正字,17
唐,太子洗馬,26
唐,太子率府參軍,1
唐,太子率更令,11
唐,太子舍人,55
唐,太子詹事,52
唐,太子詹事分司東都,1
唐,太子詹事司直,1
唐,太子諭德,7
唐,太子諸王侍讀,1
唐,太子賓客,115
唐,太子賓客分司東都,21
唐,太子贊善大夫,3
唐,太子通事舍人,59
唐,太學助教,2
唐,太學博士,22
唐,太學崇文館助教,1
唐,太守,188
唐,太守從事,1
唐,太尉,30
唐,太師,18
唐,太常丞,19
唐,太常博士,71
唐,太常卿,224
唐,太常員外卿,1
唐,太常寺主簿,3
唐,太常寺協律郎,43
唐,太常寺太祝,15
唐,太常寺奉禮郎,33
唐,太常寺屬吏,1
唐,太常寺齋郎,1
唐,太常少卿,179
唐,太府丞,3
唐,太府卿,86
唐,太府寺丞,4
唐,太府寺主簿,5
唐,太府寺北市署令,1
唐,太府寺卿,2
唐,太府寺少卿,1
唐,太府寺錄事,1
唐,太府少卿,69
唐,太廟丞,1
唐,太廟齋郎,2
唐,太微宮使,1
唐,太樂丞,1
唐,太樂令,4
唐,太清宮使,2
唐,太皇太后,1
唐,太祝,2
唐,奉使,2
唐,奉天行營副元帥判官,2
唐,奉宸監丞,1
唐,奉常博士,1
唐,奉御,31
唐,奉禮郎,13
唐,奉義郎,1
唐,奉誠尉,3
唐,奉議郎,1
唐,奉車都尉,2
唐,奉醫直長,1
唐,女史,2
唐,妃,3
唐,婕妤,2
唐,子,40
唐,子將,1
唐,學士,24
唐,學官,1
唐,孺人,2
唐,守,1
唐,守備,1
唐,守宮署丞,1
唐,守左威衛,1
唐,守軍衛佐,1
唐,安南從事,1
唐,安平王,2
唐,安撫使,4
唐,安撫使府判官,1
唐,安撫副使,3
唐,安撫副大使,1
唐,安撫大使,7
唐,安撫大食使,1
唐,安撫巡官,1
唐,宏文館學士,2
唐,宏文館校書郎,1
唐,宗正丞,5
唐,宗正卿,126
唐,宗正卿同正員,1
唐,宗正少卿,63
唐,客省副使,1
唐,宣威將軍,2
唐,宣德郎,3
唐,宣徽南院使,1
唐,宣慰使,5
唐,宣慰判官,1
唐,宣慰副使,1
唐,宣慰安撫使,1
唐,宣慰河東,1
唐,宣慰處置使,1
唐,宣撫使,1
唐,宣節尉,1
唐,宣義郎,3
唐,宣諭和協使判官,1
唐,宣議郎,4
唐,宦官,1
唐,宮,6
唐,宮人,5
唐,宮官,1
唐,宮教博士,30
唐,宮留守,2
唐,宮留守推官,1
唐,宮相,1
唐,宮者,6
唐,宮苑使,2
唐,宮苑閑廐使,1
唐,宮衛,1
唐,宮門丞,3
唐,宮闈丞,2
唐,宮闈局令,2
唐,宰相,39
唐,家令寺丞,6
唐,宸妃,1
唐,察院巡官,1
唐,専知留守事,1
唐,將事郎,1
唐,將仁郎,1
唐,將仕郎,21
唐,將作大匠,6
唐,將作少匠,4
唐,將作少監,12
唐,將作監,13
唐,將作監主簿,1
唐,將作監少監,1
唐,將軍,71
唐,尊師,1
唐,小吏,1
唐,小將,2
唐,少卿,29
唐,少司成,1
唐,少尹,175
唐,少府少監,19
唐,少府少監分司東都,1
唐,少府監,31
唐,少監,26
唐,尚乘,1
唐,尚宮,1
唐,尚方監丞,1
唐,尚書,58
唐,尚書令,1
唐,尚書右丞相,43
唐,尚書右候射,1
唐,尚書員外郎,2
唐,尚書左丞相,42
唐,尚書殿中侍郎,1
唐,尚書省,1
唐,尚書省主事,1
唐,尚書省刑部刑部司員外郎,1
唐,尚書省右丞,1
唐,尚書省右僕射,1
唐,尚書省右司員外郎,3
唐,尚書省右司郎中,16
唐,尚書省工部工部司郎中,1
唐,尚書省左僕射,2
唐,尚書省左司郎中,20
唐,尚書郎中,13
唐,尚書郎中分司東都,1
唐,尚衣,2
唐,尚食直長,2
唐,屬吏,1
唐,屯田,3
唐,屯田員外郎,33
唐,屯田郎中,23
唐,屯田都官,1
唐,山南東道節度使,1
唐,山陵使,1
唐,崇文學士,1
唐,崇文館大學士,1
唐,崇文館學士,11
唐,崇文館校書郎,9
唐,崇玄館大學士,1
唐,崇賢館,1
唐,崇賢館學士,9
唐,崇賢館直學士,4
唐,嶺下尉,1
唐,嶺南判官,1
唐,嶺南大首領,1
唐,州上佐,1
唐,州中正,31
唐,州倉曹參軍,17
唐,州兵曹參軍,8
唐,州判司,1
唐,州判司佐僚,1
唐,州判官,12
唐,州別駕,181
唐,州刺史,16409
唐,州刺史僚属,2
唐,州刺史判官,3
唐,州刺史從事,1
唐,州刺史賓客,1
唐,州功曹參軍,14
唐,州助教,1
唐,州司倉參軍,75
唐,州司兵,7
唐,州司兵參軍,54
唐,州司功参軍,21
唐,州司功參軍,1
唐,州司土參軍,2
唐,州司在軍事,1
唐,州司士参軍,2
唐,州司戶參軍事,99
唐,州司法參軍,105
唐,州司法參軍書佐,1
唐,州司馬,464
唐,州員外司戶,2
唐,州員外司馬,4
唐,州員外長史,1
唐,州團練使,8
唐,州士曹参軍,1
唐,州大都督,5
唐,州學博士,6
唐,州學生,1
唐,州官僚佐,1
唐,州寺節諸中,1
唐,州平棘,1
唐,州從事,9
唐,州從官,1
唐,州戶曹,1
唐,州持中,1
唐,州推司,1
唐,州掾,3
唐,州摩訶大薩寶,1
唐,州文學,23
唐,州河令,1
唐,州牧,13
唐,州留後,3
唐,州縣官,1
唐,州總監,2
唐,州總管,17
唐,州諸中,1
唐,州諸軍事,35
唐,州都督府司馬,10
唐,州錄事參事,12
唐,州長史,425
唐,州都督,1
唐,巡官,24
唐,巡察,1
唐,巡撫使,1
唐,巡檢,4
唐,巡省大使,1
唐,巡邊使,1
唐,工部侍郎,81
唐,工部員外郎,34
唐,工部尚書,108
唐,工部郎中,28
唐,左一軍總管,1
唐,左丞,3
唐,左侍極,2
唐,左僕射,65
唐,左光祿大夫,1
唐,左別將,1
唐,左勳衛,5
唐,左千牛,27
唐,左千牛中郎將,2
唐,左千牛備身,4
唐,左千牛衛兵曹參軍,1
唐,左千牛衛大將軍,1
唐,左千牛衛將軍,8
唐,左千牛衛長史,1
唐,左右僕射,3
唐,左右司禦率府主帥,1
唐,左右御率府兵曹參軍,1
唐,左右有親侍,1
唐,左右武衛將軍,1
唐,左右監門衛將軍,1
唐,左右街僧錄,1
唐,左右衛將軍,1
唐,左司員外郎,37
唐,左司御率府倉曹參軍,1
唐,左司御率府兵曹參軍,1
唐,左司御率府冑曹參軍,1
唐,左司馬,8
唐,左奉宸内供奉,1
唐,左威衛,9
唐,左威衛上將軍,1
唐,左威衛大將軍,1
唐,左屯翊衛,1
唐,左屯衛,9
唐,左屯衛別將,1
唐,左屯衛府長史,1
唐,左屯衛翊衛,1
唐,左庶子,25
唐,左庶子分司東都,1
唐,左廂都虞候,1
唐,左廂馬步都虞侯,1
唐,左御史臺監察御史,1
唐,左承事郎,1
唐,左拾遺,72
唐,左拾遺内供奉,2
唐,左散騎常侍,95
唐,左春坊主事,1
唐,左春坊司經局校書,1
唐,左果毅都尉,8
唐,左某府校尉,1
唐,左校署丞,1
唐,左武侯大將軍,4
唐,左武候某府統軍,2
唐,左武候長史,2
唐,左武威衛將軍,1
唐,左武衛,27
唐,左武衛上將軍,1
唐,左武衛兵曹參軍,4
唐,左武衛大將軍,5
唐,左武衛將軍,1
唐,左武衛曹參軍,1
唐,左武衛某府長上折衝,1
唐,左武衛長史,6
唐,左清道兵曹,1
唐,左清道率頻陽府果毅,1
唐,左玉鈴衛翊左郎將,1
唐,左班殿直監鹽酒商稅務,3
唐,左監門直長,2
唐,左監門衛上將軍,1
唐,左監門衛大將軍,1
唐,左監門衛將軍,2
唐,左監門衛校尉,1
唐,左監門衛長上校尉,1
唐,左監門錄事參軍,1
唐,左監門長上,1
唐,左神威大將軍,1
唐,左神武兵曹參軍,1
唐,左神武軍將軍,1
唐,左神策軍,1
唐,左神策軍大將軍,1
唐,左羽林大將軍,10
唐,左羽林將軍,8
唐,左翊衛,6
唐,左翊衛大督,1
唐,左翊衛校尉,1
唐,左翊衛隊正,1
唐,左臺殿中侍御史,1
唐,左臺監察御史,3
唐,左街僧錄,1
唐,左街功德使,1
唐,左街鑑義,1
唐,左衛,3
唐,左衛上將軍,1
唐,左衛中郎將,1
唐,左衛冑曹參軍,1
唐,左衛大將軍,7
唐,左衛太將軍,1
唐,左衛將軍,11
唐,左衛率府兵曹參軍,4
唐,左衛翊衛府校尉,1
唐,左衛親衛,1
唐,左衛郎將,6
唐,左衛長史,11
唐,左補闕,73
唐,左親侍,1
唐,左親衛,5
唐,左親衛府大都督,1
唐,左親衛校尉北門長上,1
唐,左親衛長上校尉,1
唐,左親衛隊正,1
唐,左諫議大夫,11
唐,左諭德,7
唐,左豹韜衛大將軍,2
唐,左賛善大夫,2
唐,左軍總管,1
唐,左金吾衛,1
唐,左金吾衛兵曹參軍,2
唐,左金吾衛大將軍,8
唐,左金吾衛將軍,1
唐,左金吾衛引駕,1
唐,左隨身,1
唐,左領軍翊府親衛,1
唐,左領軍衛大將軍,2
唐,左驍衛上將軍,1
唐,左驍衛中郎將,1
唐,左驍衛大將軍,1
唐,左驍衛將軍,5
唐,左驍衛折衝都尉,1
唐,左驍衛萬歲府折衝都尉,2
唐,左驍衞大將軍,1
唐,左鷹揚衛將軍,1
唐,左龍武軍大將軍,1
唐,布燮,1
唐,幕中,18
唐,幕佐,1
唐,幕僚,5
唐,幕吏,2
唐,幕府,21
唐,平章事,24
唐,府丞,10
唐,府兵曹參軍,59
唐,府典軍,1
唐,府典韱,1
唐,府判官,1
唐,府功曹參軍,18
唐,府司戶參軍,2
唐,府司祿參軍,10
唐,府司錄,30
唐,府士曹參軍,35
唐,府尹,118
唐,府尹掾曹,4
唐,府左果毅,10
唐,府從事,1
唐,府戸曹参軍,10
唐,府推官,2
唐,府掾,1
唐,府故隊正,1
唐,府文學,9
唐,府法曹參軍,11
唐,府署,1
唐,府錄事參軍,19
唐,府鷹聲,1
唐,度支使,2
唐,度支判官,1
唐,度支員外郎,16
唐,度支尚書,2
唐,度支諸道轉運使鹽鐵使,1
唐,度支郎中,24
唐,度支部員外郎,1
唐,度支鹽鐵使,2
唐,度支鹽鐵巡官,1
唐,度支鹽鐵轉運使,1
唐,庫部員外郎,16
唐,庫部郎中,36
唐,廄牧署令,1
唐,廉訪使幕僚,1
唐,廣文博士,3
唐,廣文館助教,2
唐,廣文館博士,1
唐,建節尉,11
唐,建陵挽郎,1
唐,弔祭使,1
唐,引駕,5
唐,引駕官,1
唐,弘文崇賢館大學士,1
唐,弘文館大學士,7
唐,弘文館學士,42
唐,弘文館學士判館事,1
唐,弘文館待制,1
唐,弘文館待詔,1
唐,弘文館校書郎,9
唐,弘文館直學士,7
唐,待制,2
唐,從事,66
唐,御史,26
唐,御史中丞,157
唐,御史中丞持節,2
唐,御史司憲,1
唐,御史大夫,150
唐,御史臺,1
唐,御史臺主簿,5
唐,御史臺官,1
唐,德妃,1
唐,惠妃,1
唐,慧妃,1
唐,憲部侍郎,2
唐,憲部員外郎,2
唐,憲部尚書,3
唐,戍主,1
唐,戎昭果毅,1
唐,戶部,1
唐,戶部侍郎,129
唐,戶部判官,1
唐,戶部員外郎,70
唐,戶部尚書,84
唐,戶部郎中,97
唐,戶部郎中分司東都,1
唐,戸曹,1
唐,戸部員外郎分司東都,2
唐,戸部郎中,2
唐,才人,4
唐,承務郎,6
唐,承奉郎,1
唐,承宣郎,1
唐,承旨,12
唐,承議郎,1
唐,折冲都尉,1
唐,折沖,1
唐,折沖都尉,2
唐,折衝,9
唐,折衝都,4
唐,折衝都尉,28
唐,押官,2
唐,押左右萬騎,2
唐,押衙,12
唐,招慰使,1
唐,招武校尉,1
唐,招討使,14
唐,招討使府判官,2
唐,招討使府掌書記,1
唐,招諭使,1
唐,括圖書使,1
唐,拾遺,19
唐,持節,10
唐,指揮,1
唐,指揮使,2
唐,按察使,7
唐,挽郎,10
唐,授散騎郎,1
唐,掌吏部選事,1
唐,掌固,1
唐,掌國史,1
唐,掌天官選事,1
唐,掌闈,1
唐,掖庭宮司簿,1
唐,掖庭局令,1
唐,採訪使,44
唐,採訪使佐僚,1
唐,採訪使從事,1
唐,採訪副使,13
唐,採訪支使,3
唐,採訪處置使,5
唐,控鶴内供奉,1
唐,控鶴監,2
唐,推官,17
唐,撿校右羽林軍,1
唐,支度使,1
唐,支度使判官,2
唐,支度使巡官,2
唐,支度副使,5
唐,支度營田採訪處置使,1
唐,散兵馬使,1
唐,散員郎,1
唐,散將,2
唐,散常侍,1
唐,散秩,1
唐,散騎常侍,23
唐,文學館學士,6
唐,文思殿大學士,2
唐,文房院使,2
唐,文昌右丞,2
唐,文昌右相,2
唐,文昌左丞,6
唐,文林郎,39
唐,文部尚書,2
唐,新安王,2
唐,新羅册贈使,1
唐,旅帥,6
唐,明堂令,1
唐,明威將軍,3
唐,春官侍郎,3
唐,春官尚書,4
唐,春官郎中,1
唐,春宮侍讀,1
唐,昭儀,1
唐,昭容,2
唐,昭應尉,1
唐,昭文館,1
唐,昭文館學士,7
唐,昭武副尉,1
唐,昭武校尉,7
唐,昭義軍,7
唐,晉王,2
唐,曲盡將,1
唐,書記,19
唐,書院,1
唐,曹掾,4
唐,朔方右二監,1
唐,朝散大夫,64
唐,朝散郎,2
唐,朝義郎,3
唐,朝請大夫,15
唐,朝請郎,1
唐,朝議大夫,8
唐,朝議郎,14
唐,未詳,1811
唐,杞王,1
唐,東宮,9
唐,東宮侍講,1
唐,東宮侍讀,1
唐,東宮千牛備身,1
唐,東宮及諸王侍讀,1
唐,東宮右衛翊衛,1
唐,東宮學士,3
唐,東宮左勳衛,1
唐,東宮左司御率府翊衛,1
唐,東宮左親侍,1
唐,東宮左親衛,1
唐,東宮率府郎將,1
唐,東宮細引,1
唐,東宮衛佐,1
唐,東宮通事舍人,1
唐,東宮門大夫,1
唐,東臺侍郎,4
唐,東臺典儀,1
唐,東臺舍人,1
唐,東臺詳正學士,2
唐,東都副留守,5
唐,東都留守,58
唐,東都留守判官,5
唐,東都留守幕客,3
唐,東都留守從事,6
唐,東閣祭酒,2
唐,果毅,30
唐,果毅都尉,5
唐,某大都護府戶曹參軍事,1
唐,某州參軍事,2
唐,某府府學教授,1
唐,某道行軍總管,1
唐,某郡司戶參軍事,1
唐,柱國,31
唐,校尉,16
唐,校書郎,93
唐,校理群書編錄四部書目,1
唐,核査天下戸口使,1
唐,梁國夫人,1
唐,梁王,1
唐,樂師,1
唐,樞密使,3
唐,檢校 is part of a title or a verb: 檢校….office,10
唐,檢校右羽林軍,1
唐,檢校右衛,1
唐,檢校司空,3
唐,檢校子營總管,1
唐,檢校子總,1
唐,檢校官,1
唐,檢校州功曹,1
唐,檢校工部尚書,1
唐,檢校果毅,3
唐,檢校果毅同正府領,2
唐,檢討官,1
唐,正字,3
唐,正將,1
唐,正文字,1
唐,正諫大夫,7
唐,正議大夫,8
唐,正郎,1
唐,步兵校尉,1
唐,武尉,8
唐,武賁中郎,1
唐,武賁郎將,3
唐,武部侍郎,1
唐,武部員外郎,1
唐,武部郎中,1
唐,武騎,1
唐,武騎尉,23
唐,歴事,1
唐,殿中,13
唐,殿中丞,18
唐,殿中侍御史,266
唐,殿中侍御史内供奉,11
唐,殿中侍御史分司東都,2
唐,殿中少監,18
唐,殿中監,63
唐,殿中監察御史,1
唐,殿中省尚乘局,1
唐,殿中省尚衣奉御,1
唐,殿中省尚食局奉御,1
唐,殿內少監,2
唐,比部員外郎,14
唐,比部郎中,31
唐,毛詩博士,2
唐,民部尚書,2
唐,水衡監丞,1
唐,水部員外郎,33
唐,水部郎中,29
唐,水陸轉運使,6
唐,水陸轉運使判官,5
唐,水陸轉運使從事,1
唐,水陸轉運副使,1
唐,水陸運環衛掾曹,1
唐,水陸運鹽鐵使,1
唐,水陸運鹽鐵租庸使從事,1
唐,江淮轉運使,11
唐,決勝指揮使,1
唐,河南令,1
唐,河南尹,2
唐,河陽三城節度使,2
唐,治中,10
唐,治書侍御史,3
唐,法曹,2
唐,法曹參軍,24
唐,泗,1
唐,洛陽分司,3
唐,洛陽宮青城監事,1
唐,洛陽禦史臺,2
唐,淑妃,3
唐,清平官,1
唐,清道率府長史,3
唐,渤海國使,1
唐,游擊將軍,20
唐,煉師,1
唐,營田使,8
唐,營田判官,5
唐,營田副使,6
唐,營繕監,1
唐,父任為郎,1
唐,牙校,2
唐,特進,15
唐,獻納使,1
唐,率更令,5
唐,王,55
唐,王傅,31
唐,王傅分司,1
唐,王傅分司東都,2
唐,王僚佐,1
唐,王元帥府判官,1
唐,王友,25
唐,王國宰相,1
唐,王天策府學士,1
唐,王妃,7
唐,王屋尉,2
唐,王師,1
唐,王幕府,1
唐,王府主簿,5
唐,王府侍讀,6
唐,王府倉曹,2
唐,王府倉曹參軍,5
唐,王府典簽,2
唐,王府典軍,4
唐,王府功曹參軍,11
唐,王府參軍,78
唐,王府史館修撰,1
唐,王府右庫直,1
唐,王府司馬,50
唐,王府執乘,1
唐,王府執仗,2
唐,王府學士,2
唐,王府官,1
唐,王府少監,1
唐,王府屬官,2
唐,王府左右,1
唐,王府左統軍,1
唐,王府幕僚,2
唐,王府幕吏,2
唐,王府庫直,3
唐,王府廄牧丞,1
唐,王府戶曹,7
唐,王府戸曹参軍,1
唐,王府掾,9
唐,王府文學,14
唐,王府書記,1
唐,王府法曹參軍,5
唐,王府西曹祭酒,1
唐,王府西閣祭酒,1
唐,王府記室參軍,17
唐,王府諮議參軍,18
唐,王府諮議參軍分司東都,1
唐,王府錄事參軍,6
唐,王府長史,51
唐,王府隊正,4
唐,王親事,1
唐,王部將,1
唐,理鹽務,2
唐,男,4
唐,留守,13
唐,留守判官,2
唐,留守從事,1
唐,留守推官,1
唐,留後,9
唐,留輔皇太子監守,1
唐,登仕郎,17
唐,白魯門内供奉,1
唐,百工監丞,1
唐,百戶,8
唐,皇后,24
唐,皇城使,1
唐,皇太叔,1
唐,皇太后,10
唐,皇太妃,2
唐,皇太子,13
唐,皇太子妃,3
唐,皇太孫,1
唐,皇太弟,1
唐,皇宮護衛官,1
唐,皇帝,33
唐,監丞,3
唐,監修國史,21
唐,監國,1
唐,監察御史,350
唐,監察御史分司東都,2
唐,監察御史裏行,31
唐,監察御史銜,2
唐,監牧使,1
唐,監糧運,1
唐,監諸軍事,1
唐,監軍,2
唐,監軍使,25
唐,監門,19
唐,直中書省,1
唐,直典書坊,1
唐,直史館,10
唐,直史館修國史,1
唐,直國史,1
唐,直國子學,1
唐,直太史局,1
唐,直學士,1
唐,直崇文館學士,1
唐,直弘文館,14
唐,直昭文館,1
唐,直秘閣,1
唐,直習藝館,1
唐,直長,9
唐,直門下省,1
唐,直集賢院,1
唐,相府典簽,1
唐,相府參軍,1
唐,督郵,2
唐,知,1
唐,知上都貢舉,1
唐,知中書舍人,1
唐,知丹陽監,1
唐,知兵部侍郎,1
唐,知兵部選,1
唐,知内侍省事,3
唐,知刑部侍郎,1
唐,知制誥,136
唐,知刺史,1
唐,知南選,1
唐,知史官事,2
唐,知吏部尚書事,1
唐,知吏部尚書銓事,2
唐,知吏部選事,5
唐,知吏部銓事,2
唐,知國事,2
唐,知天官侍郎事,1
唐,知宏詞科,2
